ISO_A3,year,AGE,COPDmortality,IHDmortality,LCmortality,LRImortality,Strokemortality,Diabetesmortality
FSM,2015,0-4,0.00211980982017036,0,0,0.150326340750014,0.0172180567786562,0
GAB,2015,0-4,0.00227290586165854,0,0,0.18762950575854,0.00374614941118946,0
GBR,2015,0-4,6.4136915710783e-4,0,0,0.0129117871089099,7.0715720754533e-4,0
GEO,2015,0-4,0.00132091414162262,0,0,0.0497194248735563,0.00139820170637201,0
GHA,2015,0-4,4.4338938739963e-4,0,0,0.421435566701303,0.00911216649423544,0
GIN,2015,0-4,0.00269877005582632,0,0,1.71989939685828,0.0335334578465318,0
GMB,2015,0-4,0.00131531345854929,0,0,0.552253365544012,0.0124646387037254,0
GNB,2015,0-4,0.00163608061607273,0,0,0.738241321228799,0.019946081075087,0
GNQ,2015,0-4,0.00416346196540864,0,0,0.224303978727146,0.00351278639878902,0
GRC,2015,0-4,4.376295351761e-4,0,0,0.0142534222247217,0.00108972923454357,0
GRD,2015,0-4,0.00204869559993063,0,0,0.108568320899424,0.00219469528864124,0
GTM,2015,0-4,0.00306669704159202,0,0,0.560140811267959,0.0114596012946018,0
GUY,2015,0-4,0.0016586040056768,0,0,0.105280008077837,0.00646548523735572,0
HND,2015,0-4,0.010440489578822,0,0,0.0368922067630606,0.0133643022758211,0
HRV,2015,0-4,8.6024541993964e-4,0,0,0.00484928552697741,0.00146323208409754,0
HTI,2015,0-4,0.0135651180094724,0,0,0.6213724249578,0.0297054484373098,0
HUN,2015,0-4,0.00161040708621853,0,0,0.0121831469277786,8.6833488977114e-4,0
IDN,2015,0-4,0.00225254240174601,0,0,0.126179967679063,0.00278172376868062,0
IND,2015,0-4,0.00249733595403919,0,0,0.39719772056407,0.00373913844218848,0
IRL,2015,0-4,1.3894751042289e-4,0,0,0.00354362656516849,2.9312537191857e-4,0
IRN,2015,0-4,0.00340011942840331,0,0,0.0459541881149937,0.0045037163973476,0
IRQ,2015,0-4,6.8564450691869e-4,0,0,0.0789878249605402,0.005962501630328,0
ISL,2015,0-4,0.0011279779286724,0,0,0.0138664741344372,0.001811418423379,0
ISR,2015,0-4,3.7105960158756e-4,0,0,0.0077032945024333,7.5417108881864e-4,0
ITA,2015,0-4,6.8227984351738e-4,0,0,0.00527063966731245,0.00172469423507363,0
JAM,2015,0-4,0.00308638662380401,0,0,0.0314391586799572,0.00372720057438631,0
JOR,2015,0-4,4.939979224775e-4,0,0,0.0507409134393332,0.0013919168453415,0
JPN,2015,0-4,1.5796909830247e-4,0,0,0.0175957102961447,0.00129282652366481,0
KAZ,2015,0-4,9.4677419029119e-4,0,0,0.111082999441845,0.00188764015494662,0
KEN,2015,0-4,0.00254335633490594,0,0,0.492233502667669,0.0021411308998629,0
KGZ,2015,0-4,3.976091387401e-4,0,0,0.28613009236673,6.1512504757477e-4,0
KHM,2015,0-4,0.00109259659559184,0,0,0.451194800705847,0.00443568601130659,0
KOR,2015,0-4,4.6786914821272e-4,0,0,0.0257833497563877,0.003162490655374,0
KWT,2015,0-4,6.0760308714822e-4,0,0,0.0331501533229527,0.00251490621204401,0
LAO,2015,0-4,0.0058182710686249,0,0,0.746235349919236,0.0142301875744597,0
LBN,2015,0-4,6.8668080722592e-4,0,0,0.00932272430390847,5.1731524176814e-4,0
LBR,2015,0-4,0.00392847356315685,0,0,0.726731012501934,0.0181750198263691,0
LBY,2015,0-4,0.00429071246260458,0,0,0.0671696363848137,0.0477793309748868,0
LCA,2015,0-4,0.00130410936614446,0,0,0.0469781095178248,0.00132872592725209,0
LKA,2015,0-4,9.9868071023724e-4,0,0,0.0365589907193138,0.00166723297924738,0
LSO,2015,0-4,0.00474468085985026,0,0,0.632124136924474,0.00872295384844131,0
LTU,2015,0-4,1.9098019567727e-4,0,0,0.020945848208584,1.0575788093323e-4,0
LUX,2015,0-4,5.065104127214e-4,0,0,0.00609028500369744,8.9742732552355e-4,0
LVA,2015,0-4,1.6874380494725e-4,0,0,0.018293050504608,9.74945651526483e-5,0
MAR,2015,0-4,0.00247854123353851,0,0,0.0540452259763873,0.00757678306861154,0
MDA,2015,0-4,2.7653929452872e-4,0,0,0.0875714354690881,1.0448971498595e-4,0
MDG,2015,0-4,0.0124648812083032,0,0,0.93695242088503,0.00719000581150048,0
MDV,2015,0-4,0.00781638504127878,0,0,0.02808730590464,0.00159952049902856,0
MEX,2015,0-4,0.00364400890405177,0,0,0.0817039555827916,0.00728001252362745,0
MKD,2015,0-4,0.00288000228896629,0,0,0.0269925066531653,0.00464350496535566,0
MLI,2015,0-4,4.2277986527431e-4,0,0,1.15480480779359,0.045010099699627,0
MLT,2015,0-4,3.9804259228018e-4,0,0,0.0123294889708459,0.00157152699468573,0
MMR,2015,0-4,0.00492815894505933,0,0,0.377502434723406,0.0150873133807596,0
MNE,2015,0-4,8.46249871538626e-5,0,0,0.0132018393004653,9.252670893791e-4,0
MNG,2015,0-4,5.5448498534391e-4,0,0,0.355903506593225,0.00717299662740821,0
MOZ,2015,0-4,0.0056116395442095,0,0,0.448958896309293,0.0041976668560525,0
MRT,2015,0-4,8.7346722686775e-4,0,0,0.422021833022836,0.00770665465195131,0
MUS,2015,0-4,0.00153487187324039,0,0,0.0524613982161313,0.00124958208764846,0
MWI,2015,0-4,0.00451420497732181,0,0,0.708633016607525,0.00645781418480938,0
MYS,2015,0-4,9.8901801015201e-4,0,0,0.0380470712271948,0.00281258183989056,0
NAM,2015,0-4,0.00236243288510076,0,0,0.323350753022883,0.00407389914694855,0
NER,2015,0-4,0.0032244053184955,0,0,2.28673586822423,0.0370660260966476,0
NGA,2015,0-4,0.00275367019148468,0,0,1.98718812794633,0.0121201685184254,0
NIC,2015,0-4,8.1439367926094e-4,0,0,0.102364618439867,0.00171365711148254,0
NLD,2015,0-4,3.0756967390192e-4,0,0,0.00502584840776181,5.4495781244034e-4,0
NOR,2015,0-4,0.00102177073163481,0,0,0.00356001864399402,6.0352079603734e-4,0
NPL,2015,0-4,0.0029047598083902,0,0,0.299005317481696,0.00193739596921805,0
NZL,2015,0-4,7.5290513401815e-4,0,0,0.00615099849017378,5.694300241052e-4,0
OMN,2015,0-4,1.3576078453628e-4,0,0,0.0290445825230531,0.0251899049053416,0
PAK,2015,0-4,0.00444575200993591,0,0,0.541390873855654,0.00330588980728261,0
PAN,2015,0-4,0.00403257326120214,0,0,0.174368072459564,0.00635971860125408,0
PER,2015,0-4,0.00222635118501035,0,0,0.145600971671441,0.00374129007045023,0
PHL,2015,0-4,0.00339465616790508,0,0,0.475159233141264,0.0128026102553801,0
PNG,2015,0-4,0.0373291948483073,0,0,0.389469852090564,0.0896489663178757,0
POL,2015,0-4,2.4381079024855e-4,0,0,0.0135947448188932,7.0580649909074e-4,0
PRI,2015,0-4,6.3588155590299e-4,0,0,0.0117516694521777,8.5189287645426e-4,0
PRK,2015,0-4,0.00100374863619866,0,0,0.196562767295557,0.0101838504482838,0
PRT,2015,0-4,8.2362496898699e-4,0,0,0.00979716178604585,7.7526861909467e-4,0
PRY,2015,0-4,9.7454760451087e-4,0,0,0.0306279430127828,9.1622228457493e-4,0
PSE,2015,0-4,0.00112945617987719,0,0,0.0395858923996608,0.00464738591059894,0
QAT,2015,0-4,0.00151021184248714,0,0,0.0122013985901822,0.00405525458748884,0
ROU,2015,0-4,3.2743535192517e-4,0,0,0.095059670824871,3.7229928321022e-4,0
RUS,2015,0-4,5.4964816630251e-4,0,0,0.0309844961229041,9.1171486566944e-4,0
RWA,2015,0-4,0.00715780589137756,0,0,0.713872347239736,0.00369699418374816,0
SAU,2015,0-4,2.72597340812e-4,0,0,0.0125721074842785,6.6223574765002e-4,0
SDN,2015,0-4,0.00849950500114694,0,0,0.368461596405672,0.0380249479171721,0
SEN,2015,0-4,0.00125311615625357,0,0,0.557082121924847,0.0113592698598655,0
SGP,2015,0-4,4.4635685492783e-4,0,0,0.0397371404965366,0.00150395709730417,0
SLB,2015,0-4,0.00218038066367436,0,0,0.373388813141749,0.0132056782159429,0
SLE,2015,0-4,0.00279592493128752,0,0,1.41190747141463,0.0354375477806858,0
SLV,2015,0-4,6.1563582777135e-4,0,0,0.0643393903282301,0.00251688680245605,0
SOM,2015,0-4,0.0061938065584688,0,0,1.2542881922872,0.00907308936607601,0
SRB,2015,0-4,2.5013682821391e-4,0,0,0.00803531467927256,0.0010184930686768,0
SSD,2015,0-4,0.00691314514202997,0,0,1.97342071891998,0.00925883828073022,0
STP,2015,0-4,9.7676007550399e-4,0,0,0.172735915415951,0.00564434571986589,0
SUR,2015,0-4,0.0025823436003129,0,0,0.0993608033002401,0.00543488698930357,0
SVK,2015,0-4,9.6690529534353e-4,0,0,0.0310835852856195,6.6881746865661e-4,0
SVN,2015,0-4,1.2049453641676e-4,0,0,0.00403055554175955,5.085206151409e-4,0
SWE,2015,0-4,4.8388434550733e-4,0,0,0.00514695764716185,4.2114864905843e-4,0
SWZ,2015,0-4,0.0021975973801523,0,0,0.321600003565091,0.00486002782282222,0
SYC,2015,0-4,0.00101803006417642,0,0,0.12006338693033,5.6999567768346e-4,0
SYR,2015,0-4,0.00384290669293204,0,0,0.0782832657825605,0.0134629874997565,0
TCD,2015,0-4,0.0030423364624025,0,0,2.43033317747769,0.0351510936233689,0
TGO,2015,0-4,0.00142384993206081,0,0,0.700813012981118,0.0155731346248978,0
THA,2015,0-4,0.00202348326250606,0,0,0.0642900188873759,0.00339084280695862,0
TJK,2015,0-4,0.00425878189858767,0,0,1.05106458815724,0.00150095185894344,0
TKM,2015,0-4,0.00150918266878785,0,0,0.697965965567045,0.00283599084732622,0
TLS,2015,0-4,0.00505385979740791,0,0,0.559989485328818,0.0090308816180948,0
TON,2015,0-4,0.00257203300078837,0,0,0.171820564320061,0.0180697691964471,0
TTO,2015,0-4,0.00210073502453322,0,0,0.0484622565375057,0.00363972209107739,0
TUN,2015,0-4,0.00144300306285996,0,0,0.0231867753590985,0.00268010604364591,0
TUR,2015,0-4,7.0505923831815e-4,0,0,0.0482465637428999,0.00543022931734276,0
TWN,2015,0-4,5.9352519539835e-4,0,0,0.0219111876915937,0.00118292177541899,0
TZA,2015,0-4,0.00697345311571398,0,0,0.958139741801736,0.00850354646953783,0
UGA,2015,0-4,0.00491765723506103,0,0,0.479878277757923,0.00483606468179965,0
UKR,2015,0-4,4.7787698337538e-4,0,0,0.0315249470438394,4.7487721045796e-4,0
URY,2015,0-4,0.00111491485429294,0,0,0.0317367598708524,0.00125685162368318,0
USA,2015,0-4,5.348282675541e-4,0,0,0.011020979436616,0.00201786113993325,0
UZB,2015,0-4,6.6490582221513e-5,0,0,0.610600140994148,2.4580464496609e-4,0
VCT,2015,0-4,8.3933941620426e-4,0,0,0.065036867175097,0.0021586333483955,0
VEN,2015,0-4,0.00128974902575865,0,0,0.0805417022009027,0.00199277040408125,0
VNM,2015,0-4,8.9277518321125e-4,0,0,0.0912828793122896,0.00291563091755789,0
VUT,2015,0-4,0.00430014075593438,0,0,0.345270548593769,0.0340314183469687,0
WSM,2015,0-4,0.00175413352969221,0,0,0.138029011668504,0.0129331043047949,0
YEM,2015,0-4,0.0040136199375665,0,0,0.179787331790118,0.0157069557896879,0
ZAF,2015,0-4,0.00263737466023247,0,0,0.289219185744141,0.00338479825082182,0
ZMB,2015,0-4,0.00447007614922321,0,0,0.741659553126817,0.00506942390842926,0
ZWE,2015,0-4,0.00126319706698003,0,0,0.608852261216277,0.0114426460925263,0
AFG,2020,0-4,0.002194932002531,0,0,0.360696209000142,0.0040276390568204,0
AGO,2020,0-4,0.00604038391003669,0,0,0.625107179615943,0.0116037866582211,0
ALB,2020,0-4,0.00173900145506945,0,0,0.0786054767131242,0.0145326807754999,0
ARE,2020,0-4,0.0017626230317281,0,0,0.00806434276532703,0.00453550464703615,0
ARG,2020,0-4,0.0015844579444077,0,0,0.025883824950312,0.00308326013755613,0
ARM,2020,0-4,3.1017811777354e-4,0,0,0.079769099591871,2.3781474852784e-4,0
AUS,2020,0-4,2.5518885087339e-4,0,0,0.00526540330510456,3.2946129013246e-4,0
AUT,2020,0-4,6.3045006359897e-4,0,0,0.00231706334300508,5.7642901723937e-4,0
AZE,2020,0-4,0.00186931144120082,0,0,0.476583100528252,2.7233693751062e-4,0
BDI,2020,0-4,0.00744351950755616,0,0,0.825724211787756,0.0138588389953562,0
BEL,2020,0-4,3.6225978752197e-4,0,0,0.00584337084549285,0.00115425456645733,0
BEN,2020,0-4,0.00184244678930655,0,0,0.923290185786838,0.0253179698506434,0
BFA,2020,0-4,0.00297267466433806,0,0,1.125870332641,0.0305098397916495,0
BGD,2020,0-4,0.00195248733346598,0,0,0.206445825731684,0.00444498934736213,0
BGR,2020,0-4,2.8655107606671e-4,0,0,0.0294988810859265,0.00210986696885758,0
BHR,2020,0-4,4.1565409713249e-4,0,0,0.0112406616614611,0.00450567133689654,0
BHS,2020,0-4,8.3093393264042e-4,0,0,0.0534121951945798,0.00167097076407516,0
BIH,2020,0-4,6.0761954317553e-4,0,0,0.00755354273506823,0.00320457483715031,0
BLR,2020,0-4,1.3562610355422e-4,0,0,0.0119387701216582,1.2706939592775e-4,0
BLZ,2020,0-4,0.00252688551043244,0,0,0.0763829630085098,0.00215891924385451,0
BOL,2020,0-4,0.00729686824904457,0,0,0.250360008925772,0.00850144977201826,0
BRA,2020,0-4,0.00126740810460055,0,0,0.0588922682847401,0.00286989032179438,0
BRB,2020,0-4,2.8314677909893e-4,0,0,0.0327990516056935,0.00120825962440409,0
BRN,2020,0-4,3.3827631212431e-4,0,0,0.0283560272716609,7.5040325092345e-4,0
BTN,2020,0-4,0.00339595267006335,0,0,0.114330731503684,0.0026663002449248,0
BWA,2020,0-4,0.00138255466898458,0,0,0.176962348476712,0.00261732600919249,0
CAF,2020,0-4,0.00718550658126113,0,0,1.09387413694837,0.0277061244013386,0
CAN,2020,0-4,2.1015207814372e-4,0,0,0.00581372276795256,8.8873269267503e-4,0
CHE,2020,0-4,1.1070750861008e-4,0,0,0.00384344001335585,1.2793663275364e-4,0
CHL,2020,0-4,0.00214851457841891,0,0,0.00835759528525012,6.3883200312568e-4,0
CHN,2020,0-4,3.7881513679763e-4,0,0,0.0348961370459899,0.00228720383581994,0
CIV,2020,0-4,0.0016037807001304,0,0,0.713725643069483,0.0288438275210958,0
CMR,2020,0-4,0.00151249721913332,0,0,0.688722609775455,0.0189305050272807,0
COD,2020,0-4,0.00824295189892243,0,0,0.889593852443867,0.0233007778726725,0
COG,2020,0-4,0.00463316481946219,0,0,0.376620744782538,0.00864353675058177,0
COL,2020,0-4,0.00178596343384464,0,0,0.055397155912509,0.00469235053100523,0
COM,2020,0-4,0.00321974433754767,0,0,0.364543990598211,0.00319122953101216,0
CPV,2020,0-4,1.6787282166691e-4,0,0,0.0737860391396094,0.00345475268813076,0
CRI,2020,0-4,0.00149102989706415,0,0,0.0139523807674468,5.729105917241e-4,0
CUB,2020,0-4,6.1939914982413e-4,0,0,0.0256772786404816,5.0523842054255e-4,0
CYP,2020,0-4,9.28697901836999e-5,0,0,0.00176528809243313,8.8144978758367e-4,0
CZE,2020,0-4,3.9775953667221e-4,0,0,0.00735619745804653,2.4336184163977e-4,0
DEU,2020,0-4,4.7106988614057e-4,0,0,0.00520802921052618,5.4123717670547e-4,0
DJI,2020,0-4,0.00260781958354604,0,0,0.416592520890538,0.00329299256799133,0
DMA,2020,0-4,0.00166773180000377,0,0,0.097435706175201,0.00311350816951081,0
DNK,2020,0-4,4.9380499750565e-4,0,0,0.00349580933298413,1.2575193330193e-4,0
DZA,2020,0-4,0.00286617681870025,0,0,0.0548820432893367,0.0087886580517543,0
ECU,2020,0-4,0.00233905128549078,0,0,0.166149017447588,0.00444999268699308,0
EGY,2020,0-4,0.00898788849191038,0,0,0.221730909005875,0.010391425641613,0
ERI,2020,0-4,0.00449912441424388,0,0,0.715496455254728,0.00540957493128751,0
ESP,2020,0-4,2.4079892567346e-4,0,0,0.00346892997934584,0.00119066595772184,0
EST,2020,0-4,3.3909777385082e-4,0,0,0.0158279681444892,1.1279052795423e-4,0
ETH,2020,0-4,0.00260891198138209,0,0,0.470026621398667,0.00601245350733105,0
FIN,2020,0-4,1.6265163164201e-4,0,0,0.00104854463279927,3.531848472776e-4,0
FJI,2020,0-4,0.00236831924082792,0,0,0.253893435024561,0.0216517794263904,0
FRA,2020,0-4,1.880076857211e-4,0,0,0.00408474611151096,0.00142528442691515,0
FSM,2020,0-4,0.00181697984586031,0,0,0.11740956085313,0.0168972234225322,0
GAB,2020,0-4,0.00191776432077439,0,0,0.164427025494339,0.0037077273659465,0
GBR,2020,0-4,5.318671058943e-4,0,0,0.0088947866750268,6.4167968832817e-4,0
GEO,2020,0-4,0.00101820465083411,0,0,0.0376281250502206,0.0011969454001518,0
GHA,2020,0-4,3.8120672941066e-4,0,0,0.307391174995395,0.00980490429789077,0
GIN,2020,0-4,0.00188526520646241,0,0,1.00078853911047,0.0418190312062793,0
GMB,2020,0-4,9.8270545753682e-4,0,0,0.378709155410727,0.0127926555117182,0
GNB,2020,0-4,0.0011981705627001,0,0,0.538278445054088,0.0214778879550365,0
GNQ,2020,0-4,0.00406852960789117,0,0,0.199157792771188,0.0039181079063416,0
GRC,2020,0-4,3.4385177763836e-4,0,0,0.00924014958016439,9.7297253084247e-4,0
GRD,2020,0-4,0.00163447845677525,0,0,0.0659555032728431,0.00197321227786093,0
GTM,2020,0-4,0.00252620637525779,0,0,0.376989311240226,0.0115730626935583,0
GUY,2020,0-4,0.00153797825980939,0,0,0.0737150781197174,0.00682934371391687,0
HND,2020,0-4,0.00806341382650091,0,0,0.0227325347156196,0.01269608716203,0
HRV,2020,0-4,7.1687118328303e-4,0,0,0.00395860043018564,0.0013611461247419,0
HTI,2020,0-4,0.00990010294189073,0,0,0.425854784181405,0.0313947067711911,0
HUN,2020,0-4,0.00130071341579189,0,0,0.00972762894233489,7.7185323535213e-4,0
IDN,2020,0-4,0.00162876142895481,0,0,0.0876003983185641,0.00244340601303027,0
IND,2020,0-4,0.00185820732125191,0,0,0.236046225832235,0.00357027412544448,0
IRL,2020,0-4,1.1578959201907e-4,0,0,0.00246085178136701,2.7358368045734e-4,0
IRN,2020,0-4,0.00252935713576344,0,0,0.0322365200209657,0.00387641304200276,0
IRQ,2020,0-4,4.5709633794579e-4,0,0,0.0454837413767846,0.00465185885709801,0
ISL,2020,0-4,9.1312498987765e-4,0,0,0.00937451772468991,0.00160240860529681,0
ISR,2020,0-4,3.164920131188e-4,0,0,0.00533305004014613,6.9615792814028e-4,0
ITA,2020,0-4,5.5435237285787e-4,0,0,0.00364153286105224,0.00155222481156627,0
JAM,2020,0-4,0.0026175684024667,0,0,0.0217885308573121,0.00350534339733951,0
JOR,2020,0-4,3.9179145575802e-4,0,0,0.0361442123129497,0.00125272516080735,0
JPN,2020,0-4,1.3602894576046e-4,0,0,0.0124553904343496,0.0011993691846047,0
KAZ,2020,0-4,7.3036866108178e-4,0,0,0.0807013243808275,0.00158561773015516,0
KEN,2020,0-4,0.00217613376248637,0,0,0.388664010024924,0.00229814716585284,0
KGZ,2020,0-4,3.3134094895009e-4,0,0,0.214969650019348,5.8511894769308e-4,0
KHM,2020,0-4,7.2375825440478e-4,0,0,0.217047340081237,0.00396712762983054,0
KOR,2020,0-4,3.4686850643357e-4,0,0,0.0152757517392297,0.00253447832664724,0
KWT,2020,0-4,4.4051223818246e-4,0,0,0.0199496431674056,0.00201192496963521,0
LAO,2020,0-4,0.00492051663989714,0,0,0.439247010781338,0.0152794179946964,0
LBN,2020,0-4,4.3369314140584e-4,0,0,0.00545478549696772,3.7852334763522e-4,0
LBR,2020,0-4,0.00281165065492772,0,0,0.493688377733256,0.0230470308444643,0
LBY,2020,0-4,0.00313690743064368,0,0,0.0455337359387537,0.042180363519284,0
LCA,2020,0-4,0.00109164210986249,0,0,0.032008145897889,0.00125169833726646,0
LKA,2020,0-4,6.3181840851744e-4,0,0,0.0246333306450992,0.00129029334915667,0
LSO,2020,0-4,0.00410879579615899,0,0,0.516533285975396,0.00947678936620784,0
LTU,2020,0-4,1.4323514675795e-4,0,0,0.0155876079691788,8.56135226602334e-5,0
LUX,2020,0-4,4.0520833017712e-4,0,0,0.00396351881193008,7.4358264114809e-4,0
LVA,2020,0-4,1.2655785371044e-4,0,0,0.0140411522792127,8.44952897989619e-5,0
MAR,2020,0-4,0.00150991592387978,0,0,0.0306991589729819,0.00606712328426413,0
MDA,2020,0-4,1.8435952968581e-4,0,0,0.0550757570607157,8.54915849885059e-5,0
MDG,2020,0-4,0.0120223410470616,0,0,0.855086437817721,0.00907195364135631,0
MDV,2020,0-4,0.00496898763338437,0,0,0.0174809106679228,0.00123696251924875,0
MEX,2020,0-4,0.00300216642663356,0,0,0.0573480258306768,0.00689501186132023,0
MKD,2020,0-4,0.0021978964836848,0,0,0.0196489570489953,0.00397600112658579,0
MLI,2020,0-4,3.2882878410224e-4,0,0,0.837969164850957,0.0559750201536096,0
MLT,2020,0-4,3.0958868288458e-4,0,0,0.00946216595437012,0.00136199006206096,0
MMR,2020,0-4,0.00388800894937723,0,0,0.244651163422855,0.0145660626305606,0
MNE,2020,0-4,6.34687403653969e-5,0,0,0.010246203636182,7.9308607661066e-4,0
MNG,2020,0-4,4.3126609971193e-4,0,0,0.282617999590427,0.00628936660808981,0
MOZ,2020,0-4,0.00384827776506788,0,0,0.296627639794018,0.00502860432243832,0
MRT,2020,0-4,7.7484995931816e-4,0,0,0.325191002478752,0.00919193718487283,0
MUS,2020,0-4,0.00114072048585238,0,0,0.0369320279661949,0.00106891961714506,0
MWI,2020,0-4,0.00381557801654581,0,0,0.566025028937005,0.0077396416235027,0
MYS,2020,0-4,7.6424118966291e-4,0,0,0.0276352128606735,0.00243007070966545,0
NAM,2020,0-4,0.00217988125307025,0,0,0.291136266706804,0.00442118235291794,0
NER,2020,0-4,0.00250094106908452,0,0,1.79563593179439,0.0512441085170084,0
NGA,2020,0-4,0.00256404619626268,0,0,1.77121168942604,0.0144839489942942,0
NIC,2020,0-4,6.2076161566044e-4,0,0,0.0725410805674826,0.00158577225241668,0
NLD,2020,0-4,2.5329267262511e-4,0,0,0.00337944979142604,4.8656947539316e-4,0
NOR,2020,0-4,8.8992934690773e-4,0,0,0.00252948693125891,5.4694072140884e-4,0
NPL,2020,0-4,0.00187144604255969,0,0,0.170253511955362,0.00179494038324613,0
NZL,2020,0-4,6.4136363268212e-4,0,0,0.00429593545345471,5.1387587541201e-4,0
OMN,2020,0-4,8.48504903351757e-5,0,0,0.0175252057257744,0.0182026624351544,0
PAK,2020,0-4,0.00387523177621532,0,0,0.451940424659552,0.00375963938867434,0
