ISO_A3,year,AGE,COPDmortality,IHDmortality,LCmortality,LRImortality,Strokemortality,Diabetesmortality
FSM,2015,0-4,0.00211980982017036,0,0,0.150326340750014,0.0172180567786562,0
GAB,2015,0-4,0.00227290586165854,0,0,0.18762950575854,0.00374614941118946,0
GBR,2015,0-4,6.4136915710783e-4,0,0,0.0129117871089099,7.0715720754533e-4,0
GEO,2015,0-4,0.00132091414162262,0,0,0.0497194248735563,0.00139820170637201,0
GHA,2015,0-4,4.4338938739963e-4,0,0,0.421435566701303,0.00911216649423544,0
GIN,2015,0-4,0.00269877005582632,0,0,1.71989939685828,0.0335334578465318,0
GMB,2015,0-4,0.00131531345854929,0,0,0.552253365544012,0.0124646387037254,0
GNB,2015,0-4,0.00163608061607273,0,0,0.738241321228799,0.019946081075087,0
GNQ,2015,0-4,0.00416346196540864,0,0,0.224303978727146,0.00351278639878902,0
GRC,2015,0-4,4.376295351761e-4,0,0,0.0142534222247217,0.00108972923454357,0
GRD,2015,0-4,0.00204869559993063,0,0,0.108568320899424,0.00219469528864124,0
GTM,2015,0-4,0.00306669704159202,0,0,0.560140811267959,0.0114596012946018,0
GUY,2015,0-4,0.0016586040056768,0,0,0.105280008077837,0.00646548523735572,0
HND,2015,0-4,0.010440489578822,0,0,0.0368922067630606,0.0133643022758211,0
HRV,2015,0-4,8.6024541993964e-4,0,0,0.00484928552697741,0.00146323208409754,0
HTI,2015,0-4,0.0135651180094724,0,0,0.6213724249578,0.0297054484373098,0
HUN,2015,0-4,0.00161040708621853,0,0,0.0121831469277786,8.6833488977114e-4,0
IDN,2015,0-4,0.00225254240174601,0,0,0.126179967679063,0.00278172376868062,0
IND,2015,0-4,0.00249733595403919,0,0,0.39719772056407,0.00373913844218848,0
IRL,2015,0-4,1.3894751042289e-4,0,0,0.00354362656516849,2.9312537191857e-4,0
IRN,2015,0-4,0.00340011942840331,0,0,0.0459541881149937,0.0045037163973476,0
IRQ,2015,0-4,6.8564450691869e-4,0,0,0.0789878249605402,0.005962501630328,0
ISL,2015,0-4,0.0011279779286724,0,0,0.0138664741344372,0.001811418423379,0
ISR,2015,0-4,3.7105960158756e-4,0,0,0.0077032945024333,7.5417108881864e-4,0
ITA,2015,0-4,6.8227984351738e-4,0,0,0.00527063966731245,0.00172469423507363,0
JAM,2015,0-4,0.00308638662380401,0,0,0.0314391586799572,0.00372720057438631,0
JOR,2015,0-4,4.939979224775e-4,0,0,0.0507409134393332,0.0013919168453415,0
JPN,2015,0-4,1.5796909830247e-4,0,0,0.0175957102961447,0.00129282652366481,0
KAZ,2015,0-4,9.4677419029119e-4,0,0,0.111082999441845,0.00188764015494662,0
KEN,2015,0-4,0.00254335633490594,0,0,0.492233502667669,0.0021411308998629,0
KGZ,2015,0-4,3.976091387401e-4,0,0,0.28613009236673,6.1512504757477e-4,0
KHM,2015,0-4,0.00109259659559184,0,0,0.451194800705847,0.00443568601130659,0
KOR,2015,0-4,4.6786914821272e-4,0,0,0.0257833497563877,0.003162490655374,0
KWT,2015,0-4,6.0760308714822e-4,0,0,0.0331501533229527,0.00251490621204401,0
LAO,2015,0-4,0.0058182710686249,0,0,0.746235349919236,0.0142301875744597,0
LBN,2015,0-4,6.8668080722592e-4,0,0,0.00932272430390847,5.1731524176814e-4,0
LBR,2015,0-4,0.00392847356315685,0,0,0.726731012501934,0.0181750198263691,0
LBY,2015,0-4,0.00429071246260458,0,0,0.0671696363848137,0.0477793309748868,0
LCA,2015,0-4,0.00130410936614446,0,0,0.0469781095178248,0.00132872592725209,0
LKA,2015,0-4,9.9868071023724e-4,0,0,0.0365589907193138,0.00166723297924738,0
LSO,2015,0-4,0.00474468085985026,0,0,0.632124136924474,0.00872295384844131,0
LTU,2015,0-4,1.9098019567727e-4,0,0,0.020945848208584,1.0575788093323e-4,0
LUX,2015,0-4,5.065104127214e-4,0,0,0.00609028500369744,8.9742732552355e-4,0
LVA,2015,0-4,1.6874380494725e-4,0,0,0.018293050504608,9.74945651526483e-5,0
MAR,2015,0-4,0.00247854123353851,0,0,0.0540452259763873,0.00757678306861154,0
MDA,2015,0-4,2.7653929452872e-4,0,0,0.0875714354690881,1.0448971498595e-4,0
MDG,2015,0-4,0.0124648812083032,0,0,0.93695242088503,0.00719000581150048,0
MDV,2015,0-4,0.00781638504127878,0,0,0.02808730590464,0.00159952049902856,0
MEX,2015,0-4,0.00364400890405177,0,0,0.0817039555827916,0.00728001252362745,0
MKD,2015,0-4,0.00288000228896629,0,0,0.0269925066531653,0.00464350496535566,0
MLI,2015,0-4,4.2277986527431e-4,0,0,1.15480480779359,0.045010099699627,0
MLT,2015,0-4,3.9804259228018e-4,0,0,0.0123294889708459,0.00157152699468573,0
MMR,2015,0-4,0.00492815894505933,0,0,0.377502434723406,0.0150873133807596,0
MNE,2015,0-4,8.46249871538626e-5,0,0,0.0132018393004653,9.252670893791e-4,0
MNG,2015,0-4,5.5448498534391e-4,0,0,0.355903506593225,0.00717299662740821,0
MOZ,2015,0-4,0.0056116395442095,0,0,0.448958896309293,0.0041976668560525,0
MRT,2015,0-4,8.7346722686775e-4,0,0,0.422021833022836,0.00770665465195131,0
MUS,2015,0-4,0.00153487187324039,0,0,0.0524613982161313,0.00124958208764846,0
MWI,2015,0-4,0.00451420497732181,0,0,0.708633016607525,0.00645781418480938,0
MYS,2015,0-4,9.8901801015201e-4,0,0,0.0380470712271948,0.00281258183989056,0
NAM,2015,0-4,0.00236243288510076,0,0,0.323350753022883,0.00407389914694855,0
NER,2015,0-4,0.0032244053184955,0,0,2.28673586822423,0.0370660260966476,0
NGA,2015,0-4,0.00275367019148468,0,0,1.98718812794633,0.0121201685184254,0
NIC,2015,0-4,8.1439367926094e-4,0,0,0.102364618439867,0.00171365711148254,0
NLD,2015,0-4,3.0756967390192e-4,0,0,0.00502584840776181,5.4495781244034e-4,0
NOR,2015,0-4,0.00102177073163481,0,0,0.00356001864399402,6.0352079603734e-4,0
NPL,2015,0-4,0.0029047598083902,0,0,0.299005317481696,0.00193739596921805,0
NZL,2015,0-4,7.5290513401815e-4,0,0,0.00615099849017378,5.694300241052e-4,0
OMN,2015,0-4,1.3576078453628e-4,0,0,0.0290445825230531,0.0251899049053416,0
PAK,2015,0-4,0.00444575200993591,0,0,0.541390873855654,0.00330588980728261,0
PAN,2015,0-4,0.00403257326120214,0,0,0.174368072459564,0.00635971860125408,0
PER,2015,0-4,0.00222635118501035,0,0,0.145600971671441,0.00374129007045023,0
PHL,2015,0-4,0.00339465616790508,0,0,0.475159233141264,0.0128026102553801,0
PNG,2015,0-4,0.0373291948483073,0,0,0.389469852090564,0.0896489663178757,0
POL,2015,0-4,2.4381079024855e-4,0,0,0.0135947448188932,7.0580649909074e-4,0
PRI,2015,0-4,6.3588155590299e-4,0,0,0.0117516694521777,8.5189287645426e-4,0
PRK,2015,0-4,0.00100374863619866,0,0,0.196562767295557,0.0101838504482838,0
PRT,2015,0-4,8.2362496898699e-4,0,0,0.00979716178604585,7.7526861909467e-4,0
PRY,2015,0-4,9.7454760451087e-4,0,0,0.0306279430127828,9.1622228457493e-4,0
PSE,2015,0-4,0.00112945617987719,0,0,0.0395858923996608,0.00464738591059894,0
QAT,2015,0-4,0.00151021184248714,0,0,0.0122013985901822,0.00405525458748884,0
ROU,2015,0-4,3.2743535192517e-4,0,0,0.095059670824871,3.7229928321022e-4,0
RUS,2015,0-4,5.4964816630251e-4,0,0,0.0309844961229041,9.1171486566944e-4,0
RWA,2015,0-4,0.00715780589137756,0,0,0.713872347239736,0.00369699418374816,0
SAU,2015,0-4,2.72597340812e-4,0,0,0.0125721074842785,6.6223574765002e-4,0
SDN,2015,0-4,0.00849950500114694,0,0,0.368461596405672,0.0380249479171721,0
SEN,2015,0-4,0.00125311615625357,0,0,0.557082121924847,0.0113592698598655,0
SGP,2015,0-4,4.4635685492783e-4,0,0,0.0397371404965366,0.00150395709730417,0
SLB,2015,0-4,0.00218038066367436,0,0,0.373388813141749,0.0132056782159429,0
SLE,2015,0-4,0.00279592493128752,0,0,1.41190747141463,0.0354375477806858,0
SLV,2015,0-4,6.1563582777135e-4,0,0,0.0643393903282301,0.00251688680245605,0
SOM,2015,0-4,0.0061938065584688,0,0,1.2542881922872,0.00907308936607601,0
SRB,2015,0-4,2.5013682821391e-4,0,0,0.00803531467927256,0.0010184930686768,0
SSD,2015,0-4,0.00691314514202997,0,0,1.97342071891998,0.00925883828073022,0
STP,2015,0-4,9.7676007550399e-4,0,0,0.172735915415951,0.00564434571986589,0
SUR,2015,0-4,0.0025823436003129,0,0,0.0993608033002401,0.00543488698930357,0
SVK,2015,0-4,9.6690529534353e-4,0,0,0.0310835852856195,6.6881746865661e-4,0
SVN,2015,0-4,1.2049453641676e-4,0,0,0.00403055554175955,5.085206151409e-4,0
SWE,2015,0-4,4.8388434550733e-4,0,0,0.00514695764716185,4.2114864905843e-4,0
SWZ,2015,0-4,0.0021975973801523,0,0,0.321600003565091,0.00486002782282222,0
SYC,2015,0-4,0.00101803006417642,0,0,0.12006338693033,5.6999567768346e-4,0
SYR,2015,0-4,0.00384290669293204,0,0,0.0782832657825605,0.0134629874997565,0
TCD,2015,0-4,0.0030423364624025,0,0,2.43033317747769,0.0351510936233689,0
TGO,2015,0-4,0.00142384993206081,0,0,0.700813012981118,0.0155731346248978,0
THA,2015,0-4,0.00202348326250606,0,0,0.0642900188873759,0.00339084280695862,0
TJK,2015,0-4,0.00425878189858767,0,0,1.05106458815724,0.00150095185894344,0
TKM,2015,0-4,0.00150918266878785,0,0,0.697965965567045,0.00283599084732622,0
TLS,2015,0-4,0.00505385979740791,0,0,0.559989485328818,0.0090308816180948,0
TON,2015,0-4,0.00257203300078837,0,0,0.171820564320061,0.0180697691964471,0
TTO,2015,0-4,0.00210073502453322,0,0,0.0484622565375057,0.00363972209107739,0
TUN,2015,0-4,0.00144300306285996,0,0,0.0231867753590985,0.00268010604364591,0
TUR,2015,0-4,7.0505923831815e-4,0,0,0.0482465637428999,0.00543022931734276,0
TWN,2015,0-4,5.9352519539835e-4,0,0,0.0219111876915937,0.00118292177541899,0
TZA,2015,0-4,0.00697345311571398,0,0,0.958139741801736,0.00850354646953783,0
UGA,2015,0-4,0.00491765723506103,0,0,0.479878277757923,0.00483606468179965,0
UKR,2015,0-4,4.7787698337538e-4,0,0,0.0315249470438394,4.7487721045796e-4,0
URY,2015,0-4,0.00111491485429294,0,0,0.0317367598708524,0.00125685162368318,0
USA,2015,0-4,5.348282675541e-4,0,0,0.011020979436616,0.00201786113993325,0
UZB,2015,0-4,6.6490582221513e-5,0,0,0.610600140994148,2.4580464496609e-4,0
VCT,2015,0-4,8.3933941620426e-4,0,0,0.065036867175097,0.0021586333483955,0
VEN,2015,0-4,0.00128974902575865,0,0,0.0805417022009027,0.00199277040408125,0
VNM,2015,0-4,8.9277518321125e-4,0,0,0.0912828793122896,0.00291563091755789,0
VUT,2015,0-4,0.00430014075593438,0,0,0.345270548593769,0.0340314183469687,0
WSM,2015,0-4,0.00175413352969221,0,0,0.138029011668504,0.0129331043047949,0
YEM,2015,0-4,0.0040136199375665,0,0,0.179787331790118,0.0157069557896879,0
ZAF,2015,0-4,0.00263737466023247,0,0,0.289219185744141,0.00338479825082182,0
ZMB,2015,0-4,0.00447007614922321,0,0,0.741659553126817,0.00506942390842926,0
ZWE,2015,0-4,0.00126319706698003,0,0,0.608852261216277,0.0114426460925263,0
AFG,2020,0-4,0.00282462560981448,0,0,0.455861444954054,0.0045595913850797,0
AGO,2020,0-4,0.00906057586505504,0,0,0.897777396702201,0.0155097857104963,0
ALB,2020,0-4,0.0019220542398136,0,0,0.0860372672387287,0.0156976251262413,0
ARE,2020,0-4,0.00199111120250767,0,0,0.00893878957120587,0.00497584490402996,0
ARG,2020,0-4,0.00176270946315357,0,0,0.0286290791117087,0.00333535058905443,0
ARM,2020,0-4,3.3837612848022e-4,0,0,0.0865391707749449,2.5033131423983e-4,0
AUS,2020,0-4,2.701999597483e-4,0,0,0.00565543317955675,3.6134464079045e-4,0
AUT,2020,0-4,6.8776370574434e-4,0,0,0.00250242841044548,6.2655327960802e-4,0
AZE,2020,0-4,0.00195976199480732,0,0,0.503890858667449,2.8682294482502e-4,0
BDI,2020,0-4,0.0093858128790591,0,0,1.03277556320485,0.0162039097159444,0
BEL,2020,0-4,3.8132609212839e-4,0,0,0.006220362512944,0.00123871221766152,0
BEN,2020,0-4,0.0026164114257067,0,0,1.30596844972502,0.0320011913807776,0
BFA,2020,0-4,0.00506427307507076,0,0,1.81524379006141,0.0409122423110881,0
BGD,2020,0-4,0.00228960744859679,0,0,0.242086944702343,0.00489702216234811,0
BGR,2020,0-4,3.0859346653338e-4,0,0,0.0317833062205269,0.00226424747877399,0
BHR,2020,0-4,4.6183788570277e-4,0,0,0.0123252869094968,0.00492157946030238,0
BHS,2020,0-4,9.2325992515602e-4,0,0,0.0595333709839771,0.00183164102985162,0
BIH,2020,0-4,6.45595764624e-4,0,0,0.00814987505625783,0.00338945415467821,0
BLR,2020,0-4,1.3562610355422e-4,0,0,0.0126678553199274,1.355406889896e-4,0
BLZ,2020,0-4,0.00301315901072184,0,0,0.0906501746505059,0.00244677514303511,0
BOL,2020,0-4,0.00866734604201234,0,0,0.290410017935126,0.00958064935447653,0
BRA,2020,0-4,0.00139310147034606,0,0,0.0648399973664772,0.00310904784861058,0
BRB,2020,0-4,3.2089968297879e-4,0,0,0.0367746942245655,0.00132013551555262,0
BRN,2020,0-4,3.8547765800213e-4,0,0,0.0319477907260713,8.3080359923668e-4,0
BTN,2020,0-4,0.0039803724318882,0,0,0.132001782065486,0.00296978157361543,0
BWA,2020,0-4,0.00164640097985951,0,0,0.20746104458455,0.00300554182873779,0
CAF,2020,0-4,0.0104509111468736,0,0,1.53454914640471,0.0339378970630378,0
CAN,2020,0-4,2.3016656177645e-4,0,0,0.00620130428581606,9.4798153885337e-4,0
CHE,2020,0-4,1.2652286698295e-4,0,0,0.00413169801435754,1.3546231703326e-4,0
CHL,2020,0-4,0.00239405910166678,0,0,0.00934084178939719,6.9358903196503e-4,0
CHN,2020,0-4,4.233816234797e-4,0,0,0.0388484619600385,0.0025040938547339,0
CIV,2020,0-4,0.00231075341692257,0,0,0.99993674194119,0.0367040302189214,0
CMR,2020,0-4,0.00204056736891694,0,0,0.901284467726022,0.0233864546721637,0
COD,2020,0-4,0.0117831269203148,0,0,1.26097022531748,0.029908058635178002,0
COG,2020,0-4,0.00610684615962848,0,0,0.497812770075305,0.0108522046180523,0
COL,2020,0-4,0.00200577431801013,0,0,0.0617702800440366,0.00514644896948961,0
COM,2020,0-4,0.00405775998704638,0,0,0.455611067654633,0.00352445028525439,0
CPV,2020,0-4,1.9585162527806e-4,0,0,0.0842461289793242,0.0038205500315799,0
CRI,2020,0-4,0.00170403416807332,0,0,0.0157335357590357,6.3429386940883e-4,0
CUB,2020,0-4,7.0277980460814e-4,0,0,0.0293313529085501,5.5576226259681e-4,0
CYP,2020,0-4,9.28697901836999e-5,0,0,0.00186335965312386,9.492536173978e-4,0
CZE,2020,0-4,3.9775953667221e-4,0,0,0.00792205880097318,2.645237409128e-4,0
DEU,2020,0-4,5.0471773515062e-4,0,0,0.00558679497129172,5.7813971148085e-4,0
DJI,2020,0-4,0.00376086377957672,0,0,0.588061677941784,0.00424243203102533,0
DMA,2020,0-4,0.00189049741949886,0,0,0.109505663783318,0.00341055665211432,0
DNK,2020,0-4,5.4578447092729e-4,0,0,0.00369002096259436,1.3623126107709e-4,0
DZA,2020,0-4,0.0031956224300451,0,0,0.0610343008110951,0.00958042904740784,0
ECU,2020,0-4,0.00266167904900675,0,0,0.187650654999629,0.00488317781581542,0
EGY,2020,0-4,0.0100336491026044,0,0,0.246843802969686,0.0112950278713185,0
ERI,2020,0-4,0.00685778779076434,0,0,1.09168978742433,0.00689092552371832,0
ESP,2020,0-4,2.4079892567346e-4,0,0,0.00375800747762466,0.00127778785706734,0
EST,2020,0-4,3.3909777385082e-4,0,0,0.0168234378391111,1.1279052795423e-4,0
ETH,2020,0-4,0.00368451604388173,0,0,0.660734876185089,0.00785136880877539,0
FIN,2020,0-4,1.8298308559726e-4,0,0,0.00104854463279927,3.7177352345011e-4,0
FJI,2020,0-4,0.00268529126043368,0,0,0.283491391625023,0.0237451268211694,0
FRA,2020,0-4,2.0246981539196e-4,0,0,0.00435114259704429,0.00151874570081123,0
FSM,2020,0-4,0.00216186953882453,0,0,0.143341093853291,0.019036112463359,0
GAB,2020,0-4,0.00253334299164025,0,0,0.210831986022741,0.00466827849702072,0
GBR,2020,0-4,5.7879655641438e-4,0,0,0.00956428674734064,6.940617037019e-4,0
GEO,2020,0-4,0.00110076178468552,0,0,0.0410136890007546,0.00128168489750768,0
GHA,2020,0-4,5.1368282686542e-4,0,0,0.407368832956121,0.0123094178957216,0
GIN,2020,0-4,0.00318299913282865,0,0,1.60944294416019,0.0549052586585844,0
GMB,2020,0-4,0.00148161745905552,0,0,0.561221819663846,0.0174176925044163,0
GNB,2020,0-4,0.00180637897016208,0,0,0.780395657287252,0.0276702987463217,0
GNQ,2020,0-4,0.00530265025561816,0,0,0.236922792043227,0.00491452327907502,0
GRC,2020,0-4,3.7511103015094e-4,0,0,0.00992824582549578,0.00105081033330987,0
GRD,2020,0-4,0.00192554996277633,0,0,0.0787691477339828,0.00221483010780309,0
GTM,2020,0-4,0.00314894562125157,0,0,0.466536641075503,0.0131993427452674,0
GUY,2020,0-4,0.00174304202778398,0,0,0.0840142093447231,0.00755706066703916,0
HND,2020,0-4,0.00989671407992501,0,0,0.0271634524991725,0.0142998034351285,0
HRV,2020,0-4,7.8855830161133e-4,0,0,0.00415653045169492,0.00146323208409754,0
HTI,2020,0-4,0.0133217975070603,0,0,0.570794502440354,0.0389485600755285,0
HUN,2020,0-4,0.00142459088396255,0,0,0.0103887299384159,8.1044589711973e-4,0
IDN,2020,0-4,0.00180203392139681,0,0,0.0970683201570351,0.00263136032172491,0
IND,2020,0-4,0.0022251144993335,0,0,0.27751764457051,0.00398037318039419,0
IRL,2020,0-4,1.1578959201907e-4,0,0,0.00265771992387637,2.9312537191857e-4,0
IRN,2020,0-4,0.00290254097546624,0,0,0.0370377038538755,0.00431069998031842,0
IRQ,2020,0-4,5.8089326280612e-4,0,0,0.0567816300271208,0.00551946745346153,0
ISL,2020,0-4,9.6683822457634e-4,0,0,0.0102533787613796,0.00174174848401827,0
ISR,2020,0-4,3.4923256620005e-4,0,0,0.00582685096978929,7.5417108881864e-4,0
ITA,2020,0-4,5.9699486307771e-4,0,0,0.0039290222974511,0.00166720442723784,0
JAM,2020,0-4,0.00285197751313535,0,0,0.0237783510269297,0.00377157200979567,0
JOR,2020,0-4,4.2586027799785e-4,0,0,0.0404139956356333,0.0013919168453415,0
JPN,2020,0-4,1.4480500677727e-4,0,0,0.0132462088746258,0.00127725030048812,0
KAZ,2020,0-4,7.8447004338413e-4,0,0,0.0869675448621624,0.00169887613945196,0
KEN,2020,0-4,0.0029377805793566,0,0,0.524622170169746,0.00291193802381354,0
KGZ,2020,0-4,3.644750438451e-4,0,0,0.238503757096325,6.3012809751562e-4,0
KHM,2020,0-4,8.6990174808267e-4,0,0,0.261373909534448,0.00459187213846527,0
KOR,2020,0-4,3.7913534424134e-4,0,0,0.0166002388842496,0.00275876844404966,0
KWT,2020,0-4,4.8608246971858e-4,0,0,0.0216369264203703,0.00214428845447963,0
LAO,2020,0-4,0.00583883033035149,0,0,0.511457205069423,0.0170499943288458,0
LBN,2020,0-4,4.69834236523e-4,0,0,0.00595067508760115,4.1637568239875e-4,0
LBR,2020,0-4,0.00448688501727142,0,0,0.747184463165126,0.0285755539855651,0
LBY,2020,0-4,0.00374986635387291,0,0,0.0534996811029849,0.0474473763826574,0
LCA,2020,0-4,0.0012161918807864,0,0,0.0354551769945848,0.0013672397222449,0
LKA,2020,0-4,7.7448708140847e-4,0,0,0.028641134440532,0.00146426548612161,0
LSO,2020,0-4,0.00527050889328727,0,0,0.655839455421775,0.0115767597371289,0
LTU,2020,0-4,1.4323514675795e-4,0,0,0.0166592560170599,9.56857017967315e-5,0
LUX,2020,0-4,4.3897569102521e-4,0,0,0.00425353238353472,8.2050498333582e-4,0
LVA,2020,0-4,1.2655785371044e-4,0,0,0.0151288471740812,9.09949274758051e-5,0
MAR,2020,0-4,0.00188027265992577,0,0,0.0368573734975022,0.00689316354362403,0
MDA,2020,0-4,2.3044941210726e-4,0,0,0.0601808183212455,9.02411174878673e-5,0
MDG,2020,0-4,0.01361337829343,0,0,0.964554025267815,0.00960275943952077,0
MDV,2020,0-4,0.00558313217234199,0,0,0.0195432652972845,0.00134359721918399,0
MEX,2020,0-4,0.00337484915545703,0,0,0.0639464450463892,0.00756001300530543,0
MKD,2020,0-4,0.00234947555152513,0,0,0.021236751558005,0.00426622018692051,0
MLI,2020,0-4,5.7310159514962e-4,0,0,1.41645275862723,0.0731953378501921,0
MLT,2020,0-4,3.3170216023348e-4,0,0,0.0102267854254303,0.00146675852837334,0
MMR,2020,0-4,0.00436862998186482,0,0,0.276228232190224,0.0158691895060581,0
MNE,2020,0-4,6.34687403653969e-5,0,0,0.0109358519578481,8.3714641420014e-4,0
MNG,2020,0-4,4.8774142229325e-4,0,0,0.320887193847763,0.00696508368168623,0
MOZ,2020,0-4,0.00615102079429988,0,0,0.45210657860814,0.00661884671500428,0
MRT,2020,0-4,9.7208449441733e-4,0,0,0.407396840847866,0.0102568567367788,0
MUS,2020,0-4,0.00127983274022462,0,0,0.0413121067546385,0.00117430605827204,0
MWI,2020,0-4,0.00518058761683121,0,0,0.763455123116216,0.00984897791502335,0
MYS,2020,0-4,8.3916679649261e-4,0,0,0.0307490396618761,0.00267757791157582,0
NAM,2020,0-4,0.00267384449268223,0,0,0.352464379693563,0.00520924808954077,0
NER,2020,0-4,0.00353000659626393,0,0,2.36932241546412,0.0538308718223398,0
NGA,2020,0-4,0.00336376478480763,0,0,2.27450477858674,0.0179832710713157,0
NIC,2020,0-4,7.3466282954309e-4,0,0,0.0846476652483514,0.00179038802692206,0
NLD,2020,0-4,2.7138500638405e-4,0,0,0.00363940746768958,5.2549503342461e-4,0
NOR,2020,0-4,9.228896930895e-4,0,0,0.00271685633357438,5.8466077116118e-4,0
NPL,2020,0-4,0.00238810292547495,0,0,0.21909040370673,0.00205136043799558,0
NZL,2020,0-4,6.9713438335014e-4,0,0,0.00458884014346298,5.555414869319e-4,0
OMN,2020,0-4,1.0182058840221e-4,0,0,0.0207742607198787,0.0207109033218883,0
PAK,2020,0-4,0.00493015598196283,0,0,0.552079921243868,0.0042457996544512,0
